Algorithm,Lambda,CloudletId,Length,VmId,SubmissionTime,StartTime,FinishTime,ExecutionTime,WaitingTime
Min-Min,20.0000,716,8143,11,36.2149,36.3149,160.2610,123.9461,0.1000
Min-Min,20.0000,729,6691,4,36.7741,36.8741,160.2610,123.3869,0.1000
Min-Min,20.0000,327,9625,11,16.8162,16.9162,160.3710,143.4548,0.1000
Min-Min,20.0000,823,7694,16,42.0778,42.1778,160.5910,118.4132,0.1000
Min-Min,20.0000,370,9596,11,18.6246,18.7246,160.7010,141.9764,0.1000
Min-Min,20.0000,538,8648,16,27.3130,27.4130,160.9210,133.5080,0.1000
Min-Min,20.0000,904,7577,16,46.1537,46.2537,160.9210,114.6673,0.1000
Min-Min,20.0000,859,8644,11,43.9020,44.0020,161.6905,117.6885,0.1000
Min-Min,20.0000,771,6767,4,39.0074,39.1074,161.6905,122.5831,0.1000
Min-Min,20.0000,518,9044,16,25.9707,26.0707,162.1465,136.0758,0.1000
Min-Min,20.0000,619,8712,16,31.3829,31.4829,162.3665,130.8836,0.1000
Min-Min,20.0000,737,9722,11,37.2895,37.3895,162.4765,125.0870,0.1000
Min-Min,20.0000,778,9957,11,39.6773,39.7773,162.7715,122.9942,0.1000
Min-Min,20.0000,445,8204,4,22.4346,22.5346,163.2285,140.6939,0.1000
Min-Min,20.0000,607,7496,4,30.9019,31.0019,163.2285,132.2266,0.1000
Min-Min,20.0000,721,8684,16,36.3727,36.4727,163.2285,126.7558,0.1000
Min-Min,20.0000,987,8055,16,50.0083,50.1083,163.2285,113.1202,0.1000
Min-Min,20.0000,648,7383,4,32.7492,32.8492,163.3385,130.4893,0.1000
Min-Min,20.0000,844,8434,16,43.1391,43.2391,163.4485,120.2094,0.1000
Min-Min,20.0000,811,6925,4,41.2891,41.3891,163.5585,122.1694,0.1000
Min-Min,20.0000,701,9229,16,35.3725,35.4725,163.9650,128.4925,0.1000
Min-Min,20.0000,660,9484,16,33.4907,33.5907,164.1850,130.5943,0.1000
Min-Min,20.0000,925,9007,16,47.0249,47.1249,164.4050,117.2801,0.1000
Min-Min,20.0000,485,8301,4,24.3878,24.4878,164.6250,140.1372,0.1000
Min-Min,20.0000,954,6885,4,48.4950,48.5950,164.8450,116.2500,0.1000
Min-Min,20.0000,892,7374,4,45.5016,45.6016,166.0655,120.4639,0.1000
Min-Min,20.0000,405,9266,4,20.1591,20.2591,166.5065,146.2474,0.1000
Min-Min,20.0000,872,7889,4,44.4720,44.5720,167.3090,122.7370,0.1000
Min-Min,20.0000,996,7728,4,50.5189,50.6189,167.5290,116.9101,0.1000
Min-Min,20.0000,587,9479,4,29.7220,29.8220,168.5800,138.7580,0.1000
Min-Min,20.0000,668,9456,4,33.7772,33.8772,168.8000,134.9228,0.1000
Min-Min,20.0000,974,9111,4,49.2738,49.3738,169.3110,119.9372,0.1000
